factura_id,cliente_id,cliente_nombre,sector,tipo_proyecto,fecha_factura,concepto,categoria,base_imponible,iva_21,total,pagado
FAC-1224,CLI-027,Cervezas Artesanas Gredos,Vinos y Bebidas,Consultoria Internacional Recurrente,2025-12-25,Retainer December 2025 - Cervezas Artesanas Gredos,ingreso,3640.0,764.4,4404.4,True
FAC-1225,CLI-003,CloudNet Espana SL,Tecnologia,Consultoria Internacional Recurrente,2025-12-25,Retainer December 2025 - CloudNet Espana SL,ingreso,5460.0,1146.6,6606.6,True
FAC-1226,CLI-005,CyberSecure Consulting,Tecnologia,Consultoria Internacional Recurrente,2025-12-25,Retainer December 2025 - CyberSecure Consulting,ingreso,7700.0,1617.0,9317.0,True
FAC-1227,CLI-029,Destinos Globales SL,Turismo,Consultoria Internacional Recurrente,2025-12-25,Retainer December 2025 - Destinos Globales SL,ingreso,7000.0,1470.0,8470.0,True
FAC-1228,CLI-019,Construcciones Metalicas ML,Bienes Industriales,Consultoria Internacional Recurrente,2025-12-25,Retainer December 2025 - Construcciones Metalicas ML,ingreso,4900.0,1029.0,5929.0,True
FAC-1229,CLI-022,Soluciones Logisticas ML,Bienes Industriales,Consultoria Internacional Recurrente,2025-12-25,Retainer December 2025 - Soluciones Logisticas ML,ingreso,5250.0,1102.5,6352.5,True
FAC-1230,CLI-040,Textil Hogar Internacional,Bienes de Consumo,Consultoria Internacional Recurrente,2025-12-25,Retainer December 2025 - Textil Hogar Internacional,ingreso,4900.0,1029.0,5929.0,True
FAC-1231,CLI-010,Olivares del Mediterraneo,Agroalimentario,Consultoria Internacional Recurrente,2025-12-25,Retainer December 2025 - Olivares del Mediterraneo,ingreso,4550.0,955.5,5505.5,True
FAC-1232,CLI-014,Embotellados del Norte SL,Agroalimentario,Consultoria Internacional Recurrente,2025-12-25,Retainer December 2025 - Embotellados del Norte SL,ingreso,5250.0,1102.5,6352.5,True
FAC-1233,CLI-021,EnerRenovables Solar SA,Bienes Industriales,Consultoria Internacional Recurrente,2025-12-25,Retainer December 2025 - EnerRenovables Solar SA,ingreso,6860.0,1440.6,8300.6,True
FAC-1234,CLI-023,Bodegas Montealto SA,Vinos y Bebidas,Consultoria Internacional Recurrente,2025-12-26,Retainer December 2025 - Bodegas Montealto SA,ingreso,5600.0,1176.0,6776.0,True
FAC-1235,CLI-039,Iluminacion Decorativa SL,Bienes de Consumo,Consultoria Internacional Recurrente,2025-12-26,Retainer December 2025 - Iluminacion Decorativa SL,ingreso,5950.0,1249.5,7199.5,True
FAC-1236,CLI-012,Conservas Artesanas SL,Agroalimentario,Consultoria Internacional Recurrente,2025-12-26,Retainer December 2025 - Conservas Artesanas SL,ingreso,3850.0,808.5,4658.5,True
FAC-1237,CLI-024,Vinedos del Valle SL,Vinos y Bebidas,Consultoria Internacional Recurrente,2025-12-26,Retainer December 2025 - Vinedos del Valle SL,ingreso,4200.0,882.0,5082.0,True
FAC-1238,CLI-036,Cosmeticos Natural SL,Bienes de Consumo,Consultoria Internacional Recurrente,2025-12-26,Retainer December 2025 - Cosmeticos Natural SL,ingreso,3500.0,735.0,4235.0,True
FAC-1239,CLI-013,Aceites y Olivares SL,Agroalimentario,Consultoria Internacional Recurrente,2025-12-26,Retainer December 2025 - Aceites y Olivares SL,ingreso,7000.0,1470.0,8470.0,True
FAC-1240,CLI-028,Gourmet Seleccion Espana,Vinos y Bebidas,Consultoria Internacional Recurrente,2025-12-26,Retainer December 2025 - Gourmet Seleccion Espana,ingreso,5040.0,1058.4,6098.4,True
FAC-1241,CLI-038,Calzado Artesano Export SL,Bienes de Consumo,Consultoria Internacional Recurrente,2025-12-26,Retainer December 2025 - Calzado Artesano Export SL,ingreso,4200.0,882.0,5082.0,True
FAC-1242,CLI-032,Viajes y Negocios Globales,Turismo,Consultoria Internacional Recurrente,2025-12-26,Retainer December 2025 - Viajes y Negocios Globales,ingreso,5950.0,1249.5,7199.5,True
FAC-1243,CLI-007,BioTech Health SL,Tecnologia,Consultoria Internacional Recurrente,2025-12-26,Retainer December 2025 - BioTech Health SL,ingreso,5600.0,1176.0,6776.0,True
FAC-1244,CLI-030,HotelSun International SA,Turismo,Consultoria Internacional Recurrente,2025-12-27,Retainer December 2025 - HotelSun International SA,ingreso,8400.0,1764.0,10164.0,True
FAC-1245,CLI-034,ModaExport Iberica SL,Bienes de Consumo,Consultoria Internacional Recurrente,2025-12-27,Retainer December 2025 - ModaExport Iberica SL,ingreso,6300.0,1323.0,7623.0,True
FAC-1246,CLI-015,InduSteel Components SA,Bienes Industriales,Consultoria Internacional Recurrente,2025-12-27,Retainer December 2025 - InduSteel Components SA,ingreso,8750.0,1837.5,10587.5,True
FAC-1247,CLI-033,Eventos Corporativos Espana,Turismo,Consultoria Internacional Recurrente,2025-12-27,Retainer December 2025 - Eventos Corporativos Espana,ingreso,4550.0,955.5,5505.5,True
FAC-1248,CLI-016,Mecanica Precision SL,Bienes Industriales,Consultoria Internacional Recurrente,2025-12-27,Retainer December 2025 - Mecanica Precision SL,ingreso,6160.0,1293.6,7453.6,True
FAC-1249,CLI-020,ElecTech Sistemas SL,Bienes Industriales,Consultoria Internacional Recurrente,2025-12-27,Retainer December 2025 - ElecTech Sistemas SL,ingreso,5740.0,1205.4,6945.4,True
FAC-1250,CLI-037,Juguetes del Mediterraneo,Bienes de Consumo,Consultoria Internacional Recurrente,2025-12-27,Retainer December 2025 - Juguetes del Mediterraneo,ingreso,5250.0,1102.5,6352.5,True
FAC-1251,CLI-018,AutoParts Iberica SA,Bienes Industriales,Consultoria Internacional Recurrente,2025-12-27,Retainer December 2025 - AutoParts Iberica SA,ingreso,7350.0,1543.5,8893.5,True
FAC-1252,CLI-002,DataSmart Systems SA,Tecnologia,Consultoria Internacional Recurrente,2025-12-27,Retainer December 2025 - DataSmart Systems SA,ingreso,7140.0,1499.4,8639.4,True
FAC-1253,CLI-004,Nexus Software Group,Tecnologia,Consultoria Internacional Recurrente,2025-12-27,Retainer December 2025 - Nexus Software Group,ingreso,6650.0,1396.5,8046.5,True
FAC-1254,CLI-006,AppDigital Labs,Tecnologia,Consultoria Internacional Recurrente,2025-12-27,Retainer December 2025 - AppDigital Labs,ingreso,4200.0,882.0,5082.0,True
FAC-1255,CLI-026,Bodegas Solariego SA,Vinos y Bebidas,Consultoria Internacional Recurrente,2025-12-27,Retainer December 2025 - Bodegas Solariego SA,ingreso,6650.0,1396.5,8046.5,True
FAC-1256,CLI-031,Turismo Rural Experience SL,Turismo,Consultoria Internacional Recurrente,2025-12-27,Retainer December 2025 - Turismo Rural Experience SL,ingreso,4900.0,1029.0,5929.0,True
FAC-1257,CLI-062,Crianza y Venta SL,Vinos y Bebidas,Plan Integral de Internacionalizacion,2026-01-02,Plan Integral de Internacionalizacion - Crianza y Venta SL - Factura 3/5,ingreso,5520.0,1159.2,6679.2,True
FAC-1258,,,,,2026-01-03,Nominas,gasto_fijo,180350.0,0.0,180350.0,True
FAC-1259,,,,,2026-01-11,Software y SaaS,gasto_fijo,4330.0,909.3,5239.3,True
FAC-1260,,,,,2026-01-14,Suministros,gasto_fijo,810.0,170.1,980.1,True
FAC-1261,,,,,2026-01-15,Seguros,gasto_fijo,1360.0,285.6,1645.6,True
FAC-1262,,,,,2026-01-16,Material de oficina,gasto_fijo,710.0,149.1,859.1,True
FAC-1263,CLI-068,Espirituosos Premium SL,Vinos y Bebidas,Plan de Promocion Internacional,2026-01-18,Plan de Promocion Internacional - Espirituosos Premium SL - Factura 4/4,ingreso,14080.0,2956.8,17036.8,True
FAC-1264,,,,,2026-01-19,Servicios profesionales,gasto_fijo,3860.0,810.6,4670.6,True
FAC-1265,,,,,2026-01-22,Alquiler stands ferias,gasto_variable,4570.0,959.7,5529.7,True
FAC-1266,CLI-054,Conservas del Atlantico SA,Agroalimentario,Plan Integral de Internacionalizacion,2026-01-23,Plan Integral de Internacionalizacion - Conservas del Atlantico SA - Factura 3/6,ingreso,6580.0,1381.8,7961.8,True
FAC-1267,,,,,2026-01-23,Alquiler oficina,gasto_fijo,5680.0,1192.8,6872.8,True
FAC-1268,CLI-014,Embotellados del Norte SL,Agroalimentario,Consultoria Internacional Recurrente,2026-01-25,Retainer January 2026 - Embotellados del Norte SL,ingreso,8250.0,1732.5,9982.5,True
FAC-1269,CLI-032,Viajes y Negocios Globales,Turismo,Consultoria Internacional Recurrente,2026-01-25,Retainer January 2026 - Viajes y Negocios Globales,ingreso,9350.0,1963.5,11313.5,True
FAC-1270,CLI-040,Textil Hogar Internacional,Bienes de Consumo,Consultoria Internacional Recurrente,2026-01-25,Retainer January 2026 - Textil Hogar Internacional,ingreso,7700.0,1617.0,9317.0,True
FAC-1271,CLI-015,InduSteel Components SA,Bienes Industriales,Consultoria Internacional Recurrente,2026-01-25,Retainer January 2026 - InduSteel Components SA,ingreso,13750.0,2887.5,16637.5,True
FAC-1272,CLI-070,Complementos de Moda SL,Bienes de Consumo,Plan Integral de Internacionalizacion,2026-01-25,Plan Integral de Internacionalizacion - Complementos de Moda SL - Factura 3/6,ingreso,3940.0,827.4,4767.4,True
FAC-1273,CLI-003,CloudNet Espana SL,Tecnologia,Consultoria Internacional Recurrente,2026-01-25,Retainer January 2026 - CloudNet Espana SL,ingreso,8580.0,1801.8,10381.8,True
FAC-1274,CLI-031,Turismo Rural Experience SL,Turismo,Consultoria Internacional Recurrente,2026-01-25,Retainer January 2026 - Turismo Rural Experience SL,ingreso,7700.0,1617.0,9317.0,True
FAC-1275,CLI-007,BioTech Health SL,Tecnologia,Consultoria Internacional Recurrente,2026-01-25,Retainer January 2026 - BioTech Health SL,ingreso,8800.0,1848.0,10648.0,True
FAC-1276,CLI-038,Calzado Artesano Export SL,Bienes de Consumo,Consultoria Internacional Recurrente,2026-01-25,Retainer January 2026 - Calzado Artesano Export SL,ingreso,6600.0,1386.0,7986.0,True
FAC-1277,CLI-037,Juguetes del Mediterraneo,Bienes de Consumo,Consultoria Internacional Recurrente,2026-01-25,Retainer January 2026 - Juguetes del Mediterraneo,ingreso,8250.0,1732.5,9982.5,True
FAC-1278,CLI-022,Soluciones Logisticas ML,Bienes Industriales,Consultoria Internacional Recurrente,2026-01-25,Retainer January 2026 - Soluciones Logisticas ML,ingreso,8250.0,1732.5,9982.5,True
FAC-1279,CLI-019,Construcciones Metalicas ML,Bienes Industriales,Consultoria Internacional Recurrente,2026-01-25,Retainer January 2026 - Construcciones Metalicas ML,ingreso,7700.0,1617.0,9317.0,True
FAC-1280,CLI-023,Bodegas Montealto SA,Vinos y Bebidas,Consultoria Internacional Recurrente,2026-01-25,Retainer January 2026 - Bodegas Montealto SA,ingreso,8800.0,1848.0,10648.0,True
FAC-1281,CLI-010,Olivares del Mediterraneo,Agroalimentario,Consultoria Internacional Recurrente,2026-01-25,Retainer January 2026 - Olivares del Mediterraneo,ingreso,7150.0,1501.5,8651.5,True
FAC-1282,CLI-016,Mecanica Precision SL,Bienes Industriales,Consultoria Internacional Recurrente,2026-01-26,Retainer January 2026 - Mecanica Precision SL,ingreso,9680.0,2032.8,11712.8,True
FAC-1283,CLI-028,Gourmet Seleccion Espana,Vinos y Bebidas,Consultoria Internacional Recurrente,2026-01-26,Retainer January 2026 - Gourmet Seleccion Espana,ingreso,7920.0,1663.2,9583.2,True
FAC-1284,CLI-020,ElecTech Sistemas SL,Bienes Industriales,Consultoria Internacional Recurrente,2026-01-26,Retainer January 2026 - ElecTech Sistemas SL,ingreso,9020.0,1894.2,10914.2,True
FAC-1285,CLI-029,Destinos Globales SL,Turismo,Consultoria Internacional Recurrente,2026-01-26,Retainer January 2026 - Destinos Globales SL,ingreso,11000.0,2310.0,13310.0,True
FAC-1286,CLI-012,Conservas Artesanas SL,Agroalimentario,Consultoria Internacional Recurrente,2026-01-26,Retainer January 2026 - Conservas Artesanas SL,ingreso,6050.0,1270.5,7320.5,True
FAC-1287,CLI-002,DataSmart Systems SA,Tecnologia,Consultoria Internacional Recurrente,2026-01-26,Retainer January 2026 - DataSmart Systems SA,ingreso,11220.0,2356.2,13576.2,True
FAC-1288,CLI-013,Aceites y Olivares SL,Agroalimentario,Consultoria Internacional Recurrente,2026-01-26,Retainer January 2026 - Aceites y Olivares SL,ingreso,11000.0,2310.0,13310.0,True
FAC-1289,CLI-036,Cosmeticos Natural SL,Bienes de Consumo,Consultoria Internacional Recurrente,2026-01-26,Retainer January 2026 - Cosmeticos Natural SL,ingreso,5500.0,1155.0,6655.0,True
FAC-1290,CLI-039,Iluminacion Decorativa SL,Bienes de Consumo,Consultoria Internacional Recurrente,2026-01-26,Retainer January 2026 - Iluminacion Decorativa SL,ingreso,9350.0,1963.5,11313.5,True
FAC-1291,CLI-034,ModaExport Iberica SL,Bienes de Consumo,Consultoria Internacional Recurrente,2026-01-26,Retainer January 2026 - ModaExport Iberica SL,ingreso,9900.0,2079.0,11979.0,True
FAC-1292,CLI-027,Cervezas Artesanas Gredos,Vinos y Bebidas,Consultoria Internacional Recurrente,2026-01-26,Retainer January 2026 - Cervezas Artesanas Gredos,ingreso,5720.0,1201.2,6921.2,True
FAC-1293,CLI-004,Nexus Software Group,Tecnologia,Consultoria Internacional Recurrente,2026-01-26,Retainer January 2026 - Nexus Software Group,ingreso,10450.0,2194.5,12644.5,True
FAC-1294,CLI-026,Bodegas Solariego SA,Vinos y Bebidas,Consultoria Internacional Recurrente,2026-01-27,Retainer January 2026 - Bodegas Solariego SA,ingreso,10450.0,2194.5,12644.5,True
FAC-1295,CLI-024,Vinedos del Valle SL,Vinos y Bebidas,Consultoria Internacional Recurrente,2026-01-27,Retainer January 2026 - Vinedos del Valle SL,ingreso,6600.0,1386.0,7986.0,True
FAC-1296,CLI-006,AppDigital Labs,Tecnologia,Consultoria Internacional Recurrente,2026-01-27,Retainer January 2026 - AppDigital Labs,ingreso,6600.0,1386.0,7986.0,True
FAC-1297,CLI-021,EnerRenovables Solar SA,Bienes Industriales,Consultoria Internacional Recurrente,2026-01-27,Retainer January 2026 - EnerRenovables Solar SA,ingreso,10780.0,2263.8,13043.8,True
FAC-1298,CLI-033,Eventos Corporativos Espana,Turismo,Consultoria Internacional Recurrente,2026-01-27,Retainer January 2026 - Eventos Corporativos Espana,ingreso,7150.0,1501.5,8651.5,True
FAC-1299,CLI-005,CyberSecure Consulting,Tecnologia,Consultoria Internacional Recurrente,2026-01-27,Retainer January 2026 - CyberSecure Consulting,ingreso,12100.0,2541.0,14641.0,True
FAC-1300,CLI-030,HotelSun International SA,Turismo,Consultoria Internacional Recurrente,2026-01-27,Retainer January 2026 - HotelSun International SA,ingreso,13200.0,2772.0,15972.0,True
FAC-1301,CLI-018,AutoParts Iberica SA,Bienes Industriales,Consultoria Internacional Recurrente,2026-01-27,Retainer January 2026 - AutoParts Iberica SA,ingreso,11550.0,2425.5,13975.5,True
FAC-1302,,,,,2026-02-01,Nominas,gasto_fijo,193990.0,0.0,193990.0,True
FAC-1303,CLI-059,RoboTech Solutions SL,Tecnologia,Plan Integral de Internacionalizacion,2026-02-07,Plan Integral de Internacionalizacion - RoboTech Solutions SL - Factura 3/7,ingreso,13080.0,2746.8,15826.8,True
FAC-1304,CLI-070,Complementos de Moda SL,Bienes de Consumo,Plan Integral de Internacionalizacion,2026-02-10,Plan Integral de Internacionalizacion - Complementos de Moda SL - Factura 4/6,ingreso,7680.0,1612.8,9292.8,True
FAC-1305,,,,,2026-02-13,Software y SaaS,gasto_fijo,6160.0,1293.6,7453.6,True
FAC-1306,,,,,2026-02-13,Alquiler oficina,gasto_fijo,5870.0,1232.7,7102.7,True
FAC-1307,,,,,2026-02-15,Material de oficina,gasto_fijo,600.0,126.0,726.0,True
FAC-1308,,,,,2026-02-17,Servicios profesionales,gasto_fijo,4120.0,865.2,4985.2,True
FAC-1309,CLI-062,Crianza y Venta SL,Vinos y Bebidas,Plan Integral de Internacionalizacion,2026-02-21,Plan Integral de Internacionalizacion - Crianza y Venta SL - Factura 4/5,ingreso,1280.0,268.8,1548.8,True
FAC-1310,CLI-024,Vinedos del Valle SL,Vinos y Bebidas,Consultoria Internacional Recurrente,2026-02-25,Retainer February 2026 - Vinedos del Valle SL,ingreso,5700.0,1197.0,6897.0,True
FAC-1311,CLI-028,Gourmet Seleccion Espana,Vinos y Bebidas,Consultoria Internacional Recurrente,2026-02-25,Retainer February 2026 - Gourmet Seleccion Espana,ingreso,6840.0,1436.4,8276.4,True
FAC-1312,CLI-006,AppDigital Labs,Tecnologia,Consultoria Internacional Recurrente,2026-02-25,Retainer February 2026 - AppDigital Labs,ingreso,5700.0,1197.0,6897.0,True
FAC-1313,CLI-002,DataSmart Systems SA,Tecnologia,Consultoria Internacional Recurrente,2026-02-25,Retainer February 2026 - DataSmart Systems SA,ingreso,9690.0,2034.9,11724.9,True
FAC-1314,CLI-036,Cosmeticos Natural SL,Bienes de Consumo,Consultoria Internacional Recurrente,2026-02-25,Retainer February 2026 - Cosmeticos Natural SL,ingreso,4750.0,997.5,5747.5,True
FAC-1315,CLI-016,Mecanica Precision SL,Bienes Industriales,Consultoria Internacional Recurrente,2026-02-25,Retainer February 2026 - Mecanica Precision SL,ingreso,8360.0,1755.6,10115.6,True
FAC-1316,CLI-032,Viajes y Negocios Globales,Turismo,Consultoria Internacional Recurrente,2026-02-25,Retainer February 2026 - Viajes y Negocios Globales,ingreso,8080.0,1696.8,9776.8,True
FAC-1317,CLI-027,Cervezas Artesanas Gredos,Vinos y Bebidas,Consultoria Internacional Recurrente,2026-02-25,Retainer February 2026 - Cervezas Artesanas Gredos,ingreso,4940.0,1037.4,5977.4,True
FAC-1318,,,,,2026-02-25,Seguros,gasto_fijo,1640.0,344.4,1984.4,True
FAC-1319,CLI-033,Eventos Corporativos Espana,Turismo,Consultoria Internacional Recurrente,2026-02-25,Retainer February 2026 - Eventos Corporativos Espana,ingreso,6180.0,1297.8,7477.8,True
FAC-1320,CLI-040,Textil Hogar Internacional,Bienes de Consumo,Consultoria Internacional Recurrente,2026-02-25,Retainer February 2026 - Textil Hogar Internacional,ingreso,6650.0,1396.5,8046.5,True
FAC-1321,CLI-007,BioTech Health SL,Tecnologia,Consultoria Internacional Recurrente,2026-02-25,Retainer February 2026 - BioTech Health SL,ingreso,7600.0,1596.0,9196.0,True
FAC-1322,CLI-022,Soluciones Logisticas ML,Bienes Industriales,Consultoria Internacional Recurrente,2026-02-25,Retainer February 2026 - Soluciones Logisticas ML,ingreso,7120.0,1495.2,8615.2,True
FAC-1323,CLI-015,InduSteel Components SA,Bienes Industriales,Consultoria Internacional Recurrente,2026-02-25,Retainer February 2026 - InduSteel Components SA,ingreso,11880.0,2494.8,14374.8,True
FAC-1324,CLI-031,Turismo Rural Experience SL,Turismo,Consultoria Internacional Recurrente,2026-02-26,Retainer February 2026 - Turismo Rural Experience SL,ingreso,6650.0,1396.5,8046.5,True
FAC-1325,CLI-018,AutoParts Iberica SA,Bienes Industriales,Consultoria Internacional Recurrente,2026-02-26,Retainer February 2026 - AutoParts Iberica SA,ingreso,9980.0,2095.8,12075.8,True
FAC-1326,CLI-004,Nexus Software Group,Tecnologia,Consultoria Internacional Recurrente,2026-02-26,Retainer February 2026 - Nexus Software Group,ingreso,9020.0,1894.2,10914.2,True
FAC-1327,CLI-037,Juguetes del Mediterraneo,Bienes de Consumo,Consultoria Internacional Recurrente,2026-02-26,Retainer February 2026 - Juguetes del Mediterraneo,ingreso,7120.0,1495.2,8615.2,True
FAC-1328,,,,,2026-02-26,Suministros,gasto_fijo,1130.0,237.3,1367.3,True
FAC-1329,CLI-023,Bodegas Montealto SA,Vinos y Bebidas,Consultoria Internacional Recurrente,2026-02-26,Retainer February 2026 - Bodegas Montealto SA,ingreso,7600.0,1596.0,9196.0,True
FAC-1330,CLI-010,Olivares del Mediterraneo,Agroalimentario,Consultoria Internacional Recurrente,2026-02-26,Retainer February 2026 - Olivares del Mediterraneo,ingreso,6180.0,1297.8,7477.8,True
FAC-1331,CLI-020,ElecTech Sistemas SL,Bienes Industriales,Consultoria Internacional Recurrente,2026-02-26,Retainer February 2026 - ElecTech Sistemas SL,ingreso,7790.0,1635.9,9425.9,True
FAC-1332,CLI-038,Calzado Artesano Export SL,Bienes de Consumo,Consultoria Internacional Recurrente,2026-02-26,Retainer February 2026 - Calzado Artesano Export SL,ingreso,5700.0,1197.0,6897.0,True
FAC-1333,CLI-019,Construcciones Metalicas ML,Bienes Industriales,Consultoria Internacional Recurrente,2026-02-26,Retainer February 2026 - Construcciones Metalicas ML,ingreso,6650.0,1396.5,8046.5,True
FAC-1334,CLI-014,Embotellados del Norte SL,Agroalimentario,Consultoria Internacional Recurrente,2026-02-26,Retainer February 2026 - Embotellados del Norte SL,ingreso,7120.0,1495.2,8615.2,True
FAC-1335,CLI-005,CyberSecure Consulting,Tecnologia,Consultoria Internacional Recurrente,2026-02-27,Retainer February 2026 - CyberSecure Consulting,ingreso,10450.0,2194.5,12644.5,True
